candidate_id,first_name,last_name,highest_education,years_experience,current_city,current_country,notice_period_days,expected_ctc_lpa,phone,email
63669,Noah,Garcia,PhD,5.6,Lucknow,India,30,27.9,7967870252,noah.garcia63669@example.com
63670,Arjun,Gupta,Masters,13.4,Mumbai,Other,60,32.9,7059266880,arjun.gupta63670@example.com
63671,Raghav,Khan,Bachelors,4.4,Chennai,India,30,21.0,7650258967,raghav.khan63671@example.com
63672,Sarah,Johnson,Bachelors,5.5,Gurugram,India,45,20.1,9241157835,sarah.johnson63672@example.com
63673,Oliver,Mehta,Masters,3.1,Bengaluru,India,60,44.2,9037185549,oliver.mehta63673@example.com
63674,Isha,Reddy,Masters,3.6,Kochi,India,30,51.1,7184054359,isha.reddy63674@example.com
63675,Oliver,Chen,Bachelors,11.8,Ahmedabad,India,90,66.4,9620213996,oliver.chen63675@example.com
63676,Arjun,Verma,Masters,0.9,Indore,India,30,4.1,7718521690,arjun.verma63676@example.com
63677,Raghav,Agarwal,Bachelors,9.9,Noida,India,30,19.5,7452468407,raghav.agarwal63677@example.com
63678,Noah,Iyer,Bachelors,2.2,Jaipur,India,60,14.9,9569491480,noah.iyer63678@example.com
63679,Oliver,Ghosh,Masters,2.5,Pune,India,60,23.7,7980541591,oliver.ghosh63679@example.com
63680,Anika,Roy,Bachelors,6.1,Chennai,Other,30,34.7,7458302026,anika.roy63680@example.com
63681,Raghav,Gupta,Bachelors,4.6,Kolkata,India,60,4.4,7601090260,raghav.gupta63681@example.com
63682,Anika,Martin,Masters,3.3,Indore,India,30,61.4,6620956336,anika.martin63682@example.com
63683,Emily,Lee,Bachelors,1.4,Indore,India,30,28.8,6267301984,emily.lee63683@example.com
63684,Ishaan,Panda,Masters,4.6,Noida,India,30,50.0,9096797497,ishaan.panda63684@example.com
63685,Liam,Brown,Bachelors,2.4,Pune,India,60,58.9,9811280152,liam.brown63685@example.com
63686,Sarah,Patel,Masters,2.7,Gurugram,India,15,45.0,9157185489,sarah.patel63686@example.com
63687,Vivaan,Panda,Diploma,2.6,Indore,India,30,16.4,8133774541,vivaan.panda63687@example.com
63688,Anika,Yadav,Bachelors,1.1,Chennai,India,60,54.8,9326709786,anika.yadav63688@example.com
63689,Arjun,Chen,Diploma,4.6,Kochi,India,30,12.0,7207915213,arjun.chen63689@example.com
63690,Diya,Kapoor,Masters,3.2,Ahmedabad,India,15,34.1,9520526451,diya.kapoor63690@example.com
63691,Anika,Singh,Masters,2.6,Gurugram,Other,60,47.3,6333649517,anika.singh63691@example.com
63692,Liam,Panda,Bachelors,5.0,Jaipur,India,30,64.8,9631391479,liam.panda63692@example.com
63693,Liam,Lee,Bachelors,6.0,Pune,India,0,8.4,6309539998,liam.lee63693@example.com
63694,Krishna,Patel,Bachelors,4.0,Kochi,India,0,39.3,8315995167,krishna.patel63694@example.com
63695,Kiara,Kim,Masters,0.6,Ahmedabad,India,30,17.9,8007816996,kiara.kim63695@example.com
63696,Sarah,Sharma,Bachelors,9.5,Ahmedabad,India,45,25.9,7168449806,sarah.sharma63696@example.com
63697,Raghav,Lee,Masters,3.6,Kolkata,India,30,51.2,8928499537,raghav.lee63697@example.com
63698,Sai,Reddy,Bachelors,5.8,Chennai,India,60,60.3,6555521974,sai.reddy63698@example.com
63699,Kiara,Lee,Masters,2.5,Pune,Other,30,17.3,8087196786,kiara.lee63699@example.com
63700,Liam,Kim,Bachelors,2.8,Chennai,India,60,67.0,7254869470,liam.kim63700@example.com
63701,Aditya,Sharma,Bachelors,3.6,Ahmedabad,India,15,37.5,8537161422,aditya.sharma63701@example.com
63702,Raghav,Kapoor,Masters,1.1,Gurugram,India,60,29.0,6023405430,raghav.kapoor63702@example.com
63703,Ishaan,Chen,Bachelors,5.4,Gurugram,India,45,35.3,8803172070,ishaan.chen63703@example.com
63704,Aadhya,Bose,Bachelors,6.7,Pune,India,30,23.3,7577916344,aadhya.bose63704@example.com
63705,Vihaan,Chatterjee,Bachelors,3.0,Jaipur,India,30,55.4,7607948067,vihaan.chatterjee63705@example.com
63706,Ishaan,Johnson,Bachelors,4.4,Indore,India,0,54.6,8372580574,ishaan.johnson63706@example.com
63707,Ananya,Garcia,Masters,3.3,Pune,India,30,47.2,7451704106,ananya.garcia63707@example.com
63708,Diya,Gupta,PhD,0.8,Noida,India,15,30.4,8124770114,diya.gupta63708@example.com
63709,Ishaan,Williams,PhD,6.8,Ahmedabad,Other,45,51.4,9937441435,ishaan.williams63709@example.com
63710,Krishna,Panda,Bachelors,3.6,Pune,India,30,62.1,6928585121,krishna.panda63710@example.com
63711,Sarah,Chatterjee,Bachelors,10.3,Indore,Other,15,66.9,6541343454,sarah.chatterjee63711@example.com
63712,Mia,Sharma,Masters,1.8,Noida,India,30,25.1,9807762340,mia.sharma63712@example.com
63713,Rohit,Chatterjee,Bachelors,3.8,Jaipur,India,30,20.9,9118236671,rohit.chatterjee63713@example.com
63714,Isha,Gupta,Masters,1.8,Ahmedabad,India,30,18.6,6327004760,isha.gupta63714@example.com
63715,Saanvi,Kapoor,Masters,2.1,Chennai,India,30,62.8,9834755687,saanvi.kapoor63715@example.com
63716,Anika,Johnson,Bachelors,4.8,Gurugram,India,60,27.4,8649205855,anika.johnson63716@example.com
63717,Sofia,Kapoor,Bachelors,5.3,Pune,India,60,53.4,7081908596,sofia.kapoor63717@example.com
63718,Aarav,Brown,Bachelors,4.2,Kolkata,India,60,18.8,6641198114,aarav.brown63718@example.com
63719,Ananya,Brown,Bachelors,6.2,Kolkata,India,30,21.7,7855756519,ananya.brown63719@example.com
63720,Isha,Yadav,Masters,5.3,Kolkata,India,60,59.7,6071458866,isha.yadav63720@example.com
63721,Navya,Sharma,Masters,5.1,Pune,Other,90,38.7,9828927389,navya.sharma63721@example.com
63722,Kiara,Gupta,Bachelors,3.5,Ahmedabad,India,60,23.3,6163816630,kiara.gupta63722@example.com
63723,Aditya,Williams,Bachelors,12.8,Lucknow,India,30,33.4,9824769038,aditya.williams63723@example.com
63724,Aarav,Singh,Bachelors,3.8,Hyderabad,Other,45,46.4,6147603451,aarav.singh63724@example.com
63725,Noah,Jain,PhD,8.6,Noida,India,90,57.6,7232612335,noah.jain63725@example.com
63726,Vihaan,Singh,Bachelors,3.3,Noida,India,30,51.4,7477388257,vihaan.singh63726@example.com
63727,Noah,Chen,Bachelors,8.6,Kolkata,India,30,10.5,7557248344,noah.chen63727@example.com
63728,Meera,Panda,Diploma,3.5,Pune,India,15,63.4,9573060785,meera.panda63728@example.com
63729,Liam,Sharma,Masters,7.0,Mumbai,India,90,49.7,9261612591,liam.sharma63729@example.com
63730,Aditya,Jain,Masters,6.1,Indore,India,30,37.9,6980991193,aditya.jain63730@example.com
63731,Raghav,Singh,Bachelors,7.4,Chennai,India,30,19.2,7796941983,raghav.singh63731@example.com
63732,Mia,Gupta,Masters,1.5,Pune,India,15,24.5,8831362448,mia.gupta63732@example.com
63733,Sarah,Chen,Bachelors,2.7,Ahmedabad,India,30,39.7,7024989755,sarah.chen63733@example.com
63734,Rohit,Lee,Masters,2.9,Gurugram,India,30,52.0,9172211007,rohit.lee63734@example.com
63735,Saanvi,Yadav,Masters,3.3,Chennai,India,60,40.5,8358318418,saanvi.yadav63735@example.com
63736,Diya,Kim,Masters,16.3,Pune,India,30,13.5,8208014939,diya.kim63736@example.com
63737,Sai,Mehta,Bachelors,2.8,Lucknow,India,15,47.3,7957573500,sai.mehta63737@example.com
63738,Ishaan,Williams,Masters,3.2,Noida,India,0,57.2,6744820656,ishaan.williams63738@example.com
63739,Kiara,Agarwal,Bachelors,3.5,Pune,India,30,37.4,6847466059,kiara.agarwal63739@example.com
63740,Elijah,Sharma,Bachelors,5.7,Pune,Other,60,48.8,9876231709,elijah.sharma63740@example.com
63741,Rohit,Das,Bachelors,2.6,Kolkata,India,45,23.1,9746769325,rohit.das63741@example.com
63742,Aadhya,Ghosh,Bachelors,5.0,Gurugram,India,30,23.4,8197825987,aadhya.ghosh63742@example.com
63743,Mia,Iyer,Masters,3.3,Hyderabad,Other,60,53.1,6560640653,mia.iyer63743@example.com
63744,Aarav,Kim,Bachelors,5.1,Ahmedabad,India,30,36.2,7915858677,aarav.kim63744@example.com
63745,Navya,Johnson,Masters,3.0,Jaipur,India,60,10.1,6391013927,navya.johnson63745@example.com
63746,Noah,Bose,Bachelors,6.2,Gurugram,India,45,16.1,8273358090,noah.bose63746@example.com
63747,Oliver,Kapoor,Bachelors,9.2,Kochi,India,30,44.4,9525492569,oliver.kapoor63747@example.com
63748,Saanvi,Nair,Masters,6.0,Mumbai,India,45,13.5,6379878908,saanvi.nair63748@example.com
63749,Meera,Gupta,Masters,3.3,Indore,India,60,26.3,8989946301,meera.gupta63749@example.com
63750,Vivaan,Kapoor,Bachelors,1.9,Jaipur,India,60,47.1,7373282068,vivaan.kapoor63750@example.com
63751,Emily,Khan,Bachelors,6.4,Noida,India,45,50.6,6709465191,emily.khan63751@example.com
63752,Liam,Martin,Masters,5.7,Lucknow,India,60,65.9,9646846729,liam.martin63752@example.com
63753,Meera,Khan,Bachelors,5.3,Kochi,India,30,20.5,8248273155,meera.khan63753@example.com
63754,Isha,Chen,Masters,6.0,Bengaluru,India,15,48.4,9380437700,isha.chen63754@example.com
63755,Noah,Jain,Masters,0.9,Kolkata,India,30,56.5,7893811243,noah.jain63755@example.com
63756,Sai,Martin,Masters,6.2,Bengaluru,India,30,44.7,8093414194,sai.martin63756@example.com
63757,Emily,Jain,Masters,7.0,Kochi,India,60,9.7,8021837960,emily.jain63757@example.com
63758,Meera,Smith,Bachelors,0.7,Bengaluru,India,0,26.5,7300577137,meera.smith63758@example.com
63759,Diya,Mehta,Masters,2.7,Hyderabad,India,30,49.1,8323463645,diya.mehta63759@example.com
63760,Elijah,Johnson,Bachelors,3.4,Chennai,India,30,52.2,9546818043,elijah.johnson63760@example.com
63761,Ava,Panda,Masters,3.6,Gurugram,India,45,20.9,8590435437,ava.panda63761@example.com
63762,Meera,Kim,Bachelors,5.7,Chennai,India,90,4.3,8901731215,meera.kim63762@example.com
63763,Isha,Iyer,Bachelors,8.9,Mumbai,India,30,63.8,6118844729,isha.iyer63763@example.com
63764,Diya,Patel,Bachelors,6.6,Bengaluru,India,45,39.1,7371841365,diya.patel63764@example.com
63765,Meera,Kapoor,Bachelors,2.4,Bengaluru,India,60,11.6,6780876424,meera.kapoor63765@example.com
63766,Sofia,Chen,Masters,7.5,Mumbai,India,30,28.1,8083166612,sofia.chen63766@example.com
63767,Sai,Jain,Masters,0.3,Bengaluru,India,90,34.3,8217473569,sai.jain63767@example.com
63768,Diya,Brown,Bachelors,2.2,Kochi,India,60,45.5,9516004806,diya.brown63768@example.com
63769,Rohit,Bose,Bachelors,2.0,Ahmedabad,India,60,18.5,7430978706,rohit.bose63769@example.com
63770,Ava,Lee,Bachelors,7.6,Mumbai,India,60,25.4,7997229970,ava.lee63770@example.com
63771,Aadhya,Reddy,Bachelors,8.3,Jaipur,India,0,41.0,6297841212,aadhya.reddy63771@example.com
63772,Rohit,Smith,Bachelors,2.2,Jaipur,India,60,61.1,8865271703,rohit.smith63772@example.com
63773,Saanvi,Khan,Masters,4.9,Indore,India,30,25.6,7917407207,saanvi.khan63773@example.com
63774,Ava,Smith,Bachelors,0.6,Lucknow,India,30,60.0,7921600328,ava.smith63774@example.com
63775,Raghav,Martin,Bachelors,5.2,Ahmedabad,Other,30,37.2,6056569427,raghav.martin63775@example.com
63776,Emily,Patel,Bachelors,0.4,Gurugram,India,90,52.4,9187957513,emily.patel63776@example.com
63777,Sarah,Iyer,Bachelors,3.6,Hyderabad,India,30,32.1,8356341847,sarah.iyer63777@example.com
63778,Ishaan,Bose,Bachelors,1.4,Kochi,India,60,3.6,8892760916,ishaan.bose63778@example.com
63779,Liam,Kim,Masters,3.0,Bengaluru,India,30,16.9,8152510600,liam.kim63779@example.com
63780,Raghav,Agarwal,PhD,0.1,Hyderabad,India,15,40.1,9102129913,raghav.agarwal63780@example.com
63781,Mia,Gupta,Bachelors,2.5,Pune,India,30,67.7,6290456041,mia.gupta63781@example.com
63782,Krishna,Kapoor,Masters,3.9,Kolkata,India,30,44.2,6345486888,krishna.kapoor63782@example.com
63783,Ananya,Brown,PhD,3.9,Indore,India,30,44.7,9319091656,ananya.brown63783@example.com
63784,Saanvi,Reddy,Bachelors,8.1,Kolkata,India,30,28.2,8455329288,saanvi.reddy63784@example.com
63785,Noah,Sharma,Bachelors,1.1,Gurugram,Other,30,43.2,8583813847,noah.sharma63785@example.com
63786,Aarohi,Martin,Bachelors,1.8,Mumbai,India,45,51.2,9645232517,aarohi.martin63786@example.com
63787,Krishna,Smith,Masters,0.8,Chennai,India,60,51.7,8307090610,krishna.smith63787@example.com
63788,Saanvi,Khan,Masters,0.6,Bengaluru,India,60,55.0,9952117132,saanvi.khan63788@example.com
63789,Aditya,Khan,Masters,7.4,Pune,India,15,63.1,6797465756,aditya.khan63789@example.com
63790,Aarav,Ghosh,Diploma,6.3,Bengaluru,India,30,57.3,7092784930,aarav.ghosh63790@example.com
63791,Vivaan,Panda,Bachelors,10.0,Kolkata,India,60,11.0,9504757108,vivaan.panda63791@example.com
63792,Krishna,Martin,Bachelors,2.6,Indore,India,0,3.4,8485766044,krishna.martin63792@example.com
63793,Anika,Garcia,Bachelors,2.8,Jaipur,India,60,28.3,8098134143,anika.garcia63793@example.com
63794,Meera,Mehta,Bachelors,1.7,Kochi,India,90,19.3,8499238732,meera.mehta63794@example.com
63795,Mia,Reddy,PhD,5.2,Pune,India,90,55.3,7578268600,mia.reddy63795@example.com
63796,Rohit,Mehta,Bachelors,7.1,Lucknow,India,30,58.1,6537776422,rohit.mehta63796@example.com
63797,Mia,Singh,Bachelors,3.9,Kochi,India,45,56.8,8675587956,mia.singh63797@example.com
63798,Ishaan,Singh,Masters,1.5,Pune,Other,30,34.9,9362112494,ishaan.singh63798@example.com
63799,Diya,Kim,Bachelors,2.5,Noida,India,60,43.3,9291923117,diya.kim63799@example.com
63800,Vivaan,Nair,Masters,3.4,Mumbai,Other,45,5.3,7058010486,vivaan.nair63800@example.com
63801,Navya,Verma,Masters,3.8,Lucknow,India,45,40.2,6077349646,navya.verma63801@example.com
63802,Raghav,Sharma,Bachelors,2.8,Kochi,India,90,45.5,8813673747,raghav.sharma63802@example.com
63803,Vihaan,Agarwal,Masters,4.9,Lucknow,Other,0,39.1,6093282107,vihaan.agarwal63803@example.com
63804,Raghav,Kapoor,Bachelors,4.1,Lucknow,India,60,65.6,6282539495,raghav.kapoor63804@example.com
63805,Raghav,Sharma,Masters,12.0,Ahmedabad,India,30,10.7,7156682320,raghav.sharma63805@example.com
63806,Ananya,Williams,Bachelors,4.2,Pune,India,30,58.5,9915559582,ananya.williams63806@example.com
63807,Mia,Agarwal,Bachelors,7.7,Ahmedabad,India,15,4.5,6405268272,mia.agarwal63807@example.com
63808,Ishaan,Garcia,Masters,8.4,Gurugram,India,45,4.0,6294935368,ishaan.garcia63808@example.com
63809,Kiara,Gupta,Bachelors,1.1,Jaipur,India,0,59.2,9144192821,kiara.gupta63809@example.com
63810,Navya,Panda,Bachelors,2.8,Ahmedabad,India,60,68.3,6152972307,navya.panda63810@example.com
63811,Ishaan,Bose,Bachelors,3.1,Chennai,India,15,53.1,7939952399,ishaan.bose63811@example.com
63812,Anika,Garcia,Masters,11.4,Mumbai,Other,30,69.7,8510679636,anika.garcia63812@example.com
63813,Sarah,Roy,Bachelors,3.4,Kolkata,India,60,65.3,7080346169,sarah.roy63813@example.com
63814,Ishaan,Khan,Bachelors,1.4,Indore,India,30,61.1,8298337111,ishaan.khan63814@example.com
63815,Noah,Jain,Bachelors,3.7,Gurugram,India,90,11.9,6975075234,noah.jain63815@example.com
63816,Saanvi,Nair,Bachelors,11.6,Pune,Other,60,29.9,9914174705,saanvi.nair63816@example.com
63817,Aadhya,Kim,Bachelors,1.5,Pune,India,30,52.5,7578085981,aadhya.kim63817@example.com
63818,Rohit,Khan,Bachelors,7.2,Bengaluru,India,45,59.6,7555631859,rohit.khan63818@example.com
63819,Kiara,Panda,Masters,3.8,Kochi,Other,60,43.2,6467807431,kiara.panda63819@example.com
63820,Ava,Nair,Bachelors,3.8,Kochi,Other,30,69.8,7871694297,ava.nair63820@example.com
63821,Meera,Sharma,Bachelors,0.3,Pune,India,60,61.1,8378350122,meera.sharma63821@example.com
63822,Saanvi,Jain,Diploma,1.5,Indore,India,15,11.5,7291633156,saanvi.jain63822@example.com
63823,Sarah,Ghosh,Bachelors,2.0,Indore,India,0,63.5,8397543723,sarah.ghosh63823@example.com
63824,Liam,Martin,Bachelors,5.1,Mumbai,India,45,18.8,6953796634,liam.martin63824@example.com
63825,Rohit,Khan,Bachelors,6.1,Chennai,India,30,20.3,8562392915,rohit.khan63825@example.com
63826,Saanvi,Martin,Bachelors,4.5,Indore,India,60,65.9,7521745591,saanvi.martin63826@example.com
63827,Sofia,Kim,Bachelors,2.6,Indore,India,60,58.9,8218809041,sofia.kim63827@example.com
63828,Vivaan,Johnson,Masters,0.8,Pune,India,60,31.9,6021176343,vivaan.johnson63828@example.com
63829,Oliver,Garcia,Masters,1.8,Ahmedabad,India,30,51.2,9123590450,oliver.garcia63829@example.com
63830,Aditya,Brown,Masters,5.1,Indore,India,90,27.8,6281137163,aditya.brown63830@example.com
63831,Oliver,Kim,Masters,1.2,Lucknow,India,60,23.3,6702428330,oliver.kim63831@example.com
63832,Sarah,Chen,Bachelors,1.2,Kochi,India,30,45.6,8941052343,sarah.chen63832@example.com
63833,Saanvi,Nair,Bachelors,0.3,Chennai,India,30,47.2,8886933799,saanvi.nair63833@example.com
63834,Ishaan,Gupta,PhD,3.8,Chennai,India,45,60.8,6583635666,ishaan.gupta63834@example.com
63835,Noah,Iyer,Bachelors,5.1,Jaipur,India,30,7.8,6810023076,noah.iyer63835@example.com
63836,Vivaan,Panda,Masters,4.9,Bengaluru,India,90,54.8,8085355849,vivaan.panda63836@example.com
63837,Aditya,Mehta,Bachelors,1.7,Chennai,India,45,52.0,6003197262,aditya.mehta63837@example.com
63838,Sofia,Kapoor,Masters,2.0,Lucknow,India,60,42.0,6270473282,sofia.kapoor63838@example.com
63839,Sofia,Martin,Masters,2.5,Mumbai,India,60,10.9,6408042526,sofia.martin63839@example.com
63840,Vivaan,Patel,Masters,2.3,Noida,India,30,22.7,9017878061,vivaan.patel63840@example.com
63841,Vihaan,Iyer,Masters,5.3,Kochi,India,45,62.5,6617251882,vihaan.iyer63841@example.com
63842,Aarav,Williams,Masters,2.9,Bengaluru,India,30,7.4,9673161307,aarav.williams63842@example.com
63843,Krishna,Agarwal,Bachelors,2.6,Jaipur,India,15,8.7,8980266736,krishna.agarwal63843@example.com
63844,Anika,Martin,Masters,9.9,Chennai,India,45,38.2,7158072389,anika.martin63844@example.com
63845,Elijah,Mehta,Masters,1.5,Pune,Other,30,25.4,6087948907,elijah.mehta63845@example.com
63846,Diya,Yadav,Masters,2.7,Kolkata,India,15,46.0,8827699686,diya.yadav63846@example.com
63847,Aarohi,Chatterjee,Diploma,19.6,Kochi,Other,45,29.6,7046451930,aarohi.chatterjee63847@example.com
63848,Vihaan,Ghosh,Bachelors,3.8,Ahmedabad,India,60,34.2,8843032332,vihaan.ghosh63848@example.com
63849,Aadhya,Johnson,Masters,0.5,Pune,India,60,6.7,8866799705,aadhya.johnson63849@example.com
63850,Krishna,Patel,Bachelors,0.5,Gurugram,India,60,52.5,6444474100,krishna.patel63850@example.com
63851,Diya,Panda,PhD,10.2,Noida,India,30,61.6,7241874770,diya.panda63851@example.com
63852,Liam,Martin,Bachelors,5.2,Kochi,India,30,49.7,8941998510,liam.martin63852@example.com
63853,Aadhya,Bose,Diploma,2.1,Hyderabad,India,30,8.3,7770299090,aadhya.bose63853@example.com
63854,Mia,Lee,Masters,3.7,Gurugram,India,45,39.7,6728239419,mia.lee63854@example.com
63855,Kiara,Patel,Bachelors,1.2,Ahmedabad,India,60,11.2,9688994788,kiara.patel63855@example.com
63856,Aarav,Kim,Masters,3.9,Bengaluru,India,30,38.9,7382521741,aarav.kim63856@example.com
63857,Aadhya,Jain,PhD,6.7,Ahmedabad,India,60,23.0,7835824322,aadhya.jain63857@example.com
63858,Rohit,Iyer,Masters,2.4,Jaipur,India,45,23.0,6724881871,rohit.iyer63858@example.com
63859,Mia,Lee,Bachelors,3.6,Mumbai,India,15,12.2,7375767592,mia.lee63859@example.com
63860,Emily,Reddy,Bachelors,2.9,Kochi,India,30,27.9,8137040539,emily.reddy63860@example.com
63861,Mia,Iyer,Masters,2.0,Gurugram,India,60,66.0,6327348906,mia.iyer63861@example.com
63862,Liam,Brown,PhD,10.2,Pune,India,90,5.2,7757848209,liam.brown63862@example.com
63863,Aditya,Garcia,Masters,10.9,Jaipur,India,90,68.5,8330341119,aditya.garcia63863@example.com
63864,Sai,Verma,Bachelors,3.0,Jaipur,India,30,24.2,9149997399,sai.verma63864@example.com
63865,Elijah,Agarwal,Bachelors,1.8,Jaipur,India,60,50.3,7164136875,elijah.agarwal63865@example.com
63866,Ananya,Martin,Masters,3.4,Jaipur,India,15,31.0,7217177901,ananya.martin63866@example.com
63867,Anika,Kim,Masters,2.2,Kochi,India,30,31.2,7126639203,anika.kim63867@example.com
63868,Meera,Das,Bachelors,1.9,Bengaluru,India,60,15.8,9460598043,meera.das63868@example.com
63869,Anika,Nair,Bachelors,3.9,Gurugram,India,30,45.0,8581253359,anika.nair63869@example.com
63870,Anika,Iyer,Masters,3.4,Noida,India,60,10.6,8316090234,anika.iyer63870@example.com
63871,Emily,Agarwal,Bachelors,6.5,Noida,India,30,26.4,6562425267,emily.agarwal63871@example.com
63872,Kiara,Garcia,Masters,1.5,Pune,India,45,24.6,7880918932,kiara.garcia63872@example.com
63873,Vivaan,Iyer,Masters,3.7,Lucknow,India,90,54.2,6159765274,vivaan.iyer63873@example.com
63874,Sofia,Iyer,Bachelors,3.8,Bengaluru,India,0,38.8,8404882051,sofia.iyer63874@example.com
63875,Liam,Martin,Bachelors,6.7,Indore,India,15,44.7,6233904443,liam.martin63875@example.com
63876,Ananya,Williams,Bachelors,9.4,Bengaluru,India,45,38.1,8532099183,ananya.williams63876@example.com
63877,Oliver,Patel,Masters,5.7,Bengaluru,India,0,59.5,6583698206,oliver.patel63877@example.com
63878,Liam,Gupta,Bachelors,1.9,Kolkata,India,60,49.2,8683348355,liam.gupta63878@example.com
63879,Liam,Nair,Bachelors,7.1,Bengaluru,India,60,12.8,8916343474,liam.nair63879@example.com
63880,Elijah,Lee,Bachelors,3.0,Indore,India,60,59.8,6549390314,elijah.lee63880@example.com
63881,Vihaan,Verma,Bachelors,4.0,Kolkata,India,30,60.8,9485170131,vihaan.verma63881@example.com
63882,Meera,Jain,Diploma,1.3,Gurugram,India,30,47.5,7882265080,meera.jain63882@example.com
63883,Saanvi,Chen,Diploma,2.4,Kochi,India,45,22.2,8829365717,saanvi.chen63883@example.com
63884,Anika,Das,Bachelors,6.1,Indore,India,90,15.8,9541150116,anika.das63884@example.com
63885,Sarah,Verma,Masters,2.1,Pune,India,30,66.9,7333667872,sarah.verma63885@example.com
63886,Oliver,Roy,Bachelors,2.8,Chennai,India,45,36.6,9457869876,oliver.roy63886@example.com
63887,Arjun,Nair,Bachelors,0.1,Indore,India,15,10.7,6192050870,arjun.nair63887@example.com
63888,Vivaan,Roy,Diploma,4.5,Bengaluru,India,60,55.4,9886476268,vivaan.roy63888@example.com
63889,Rohit,Panda,Diploma,5.6,Gurugram,India,60,51.4,8970256598,rohit.panda63889@example.com
63890,Elijah,Das,PhD,1.5,Jaipur,India,30,15.8,7061759158,elijah.das63890@example.com
63891,Ishaan,Reddy,Bachelors,2.4,Kochi,India,30,3.4,8481582558,ishaan.reddy63891@example.com
63892,Noah,Nair,Masters,3.8,Kolkata,India,60,30.2,6913917908,noah.nair63892@example.com
63893,Kiara,Brown,Masters,7.2,Lucknow,India,30,45.7,7344942032,kiara.brown63893@example.com
63894,Elijah,Kapoor,Masters,3.4,Hyderabad,India,30,67.0,9398478313,elijah.kapoor63894@example.com
63895,Emily,Yadav,Bachelors,1.9,Gurugram,Other,90,54.7,9610663605,emily.yadav63895@example.com
